,state,agi_stub,returns,agi,wages,dividends,capital_gains,business_total,year,agi_stub_cat
4853,IN,2,481570,2332452,1639308,50154,15138,-30032135047,2012.0,"$1 under $10,000"
4854,IN,3,614200,10596987,7179971,108500,73741,-18818586661,2012.0,"$10,000 under $25,000"
4855,IN,4,816530,29824372,23758261,192511,169539,42934713582,2012.0,"$25,000 under $50,000"
4856,IN,5,474450,29184159,22749009,242228,258112,138741579168,2012.0,"$50,000 under $75,000"
4857,IN,6,306040,26518523,20391125,253499,317195,222138510961,2012.0,"$75,000 under $100,000"
4858,IN,7,424270,56755921,43602190,711079,1255628,11373071212811,2012.0,"$100,000 under $200,000"
4859,IN,8,98170,27745295,18581309,686848,1724801,2730801943615,2012.0,"$200,000 under $500,000"
4860,IN,9,14910,10018014,5276031,353089,1125113,2441931311535,2012.0,"$500,000 under $1,000,000"
4861,IN,10,6750,18670511,4655145,787957,4832458,7273499297037,2012.0,"$1,000,000 or more"
4862,IA,0,1550180,104333898,71384606,1981307,5754938,62892162432667,2012.0,No AGI Stub
4863,IA,1,62560,-2141208,244333,23666,153934,-449774-92749,2012.0,Under $1
4864,IA,2,175990,881839,704100,21159,10240,-1165953003,2012.0,"$1 under $10,000"
4865,IA,3,250060,4339021,2961930,59693,43821,2741214817,2012.0,"$10,000 under $25,000"
4866,IA,4,374250,13793978,10602692,118169,111401,35618334176,2012.0,"$25,000 under $50,000"
4867,IA,5,235830,14492096,10787291,151212,173953,88628309614,2012.0,"$50,000 under $75,000"
4868,IA,6,156440,13585476,9841857,160900,209748,137657288751,2012.0,"$75,000 under $100,000"
4869,IA,7,231910,30986305,22627896,455814,793780,717288644291,2012.0,"$100,000 under $200,000"
4870,IA,8,53050,14932158,9348589,396342,998936,1545300474298,2012.0,"$200,000 under $500,000"
4871,IA,9,7070,4757340,2345572,178653,561640,1126625136950,2012.0,"$500,000 under $1,000,000"
4872,IA,10,3030,8706893,1920346,415699,2697485,309679269516,2012.0,"$1,000,000 or more"
4873,KS,0,1404880,98740149,66518166,2241583,6912462,70341262679157,2012.0,No AGI Stub
4874,KS,1,40940,-2128701,217463,46273,197377,-673503-151115,2012.0,Under $1
4875,KS,2,185740,897389,687003,22305,12351,-1309557048,2012.0,"$1 under $10,000"
4876,KS,3,244920,4240731,3066061,51660,43279,-4394235119,2012.0,"$10,000 under $25,000"
4877,KS,4,338310,12376473,9833504,97747,100660,20101337078,2012.0,"$25,000 under $50,000"
4878,KS,5,204530,12567395,9533168,132349,157343,65597298575,2012.0,"$50,000 under $75,000"
4879,KS,6,130040,11279511,8350530,135049,186253,103254273350,2012.0,"$75,000 under $100,000"
4880,KS,7,195410,26353355,19300521,399413,708375,580908676258,2012.0,"$100,000 under $200,000"
4881,KS,8,53040,15065932,9760939,415714,982506,1445376586074,2012.0,"$200,000 under $500,000"
4882,KS,9,8180,5517639,2894049,239414,633607,1226992202286,2012.0,"$500,000 under $1,000,000"
4883,KS,10,3780,12570425,2874928,701659,3890711,4282890164484,2012.0,"$1,000,000 or more"
4884,KY,0,2076680,120432780,84151804,2445497,6075807,56363663270880,2012.0,No AGI Stub
4885,KY,1,84000,-2442558,241982,43565,231081,-782169-171249,2012.0,Under $1
4886,KY,2,286600,1391029,1064882,23809,21309,-17604113303,2012.0,"$1 under $10,000"
4887,KY,3,415200,7193401,4961826,58661,45746,-1872454572,2012.0,"$10,000 under $25,000"
4888,KY,4,521060,18900946,14739171,110004,108094,41141447795,2012.0,"$25,000 under $50,000"
4889,KY,5,287010,17628008,13216004,139734,162983,91946366675,2012.0,"$50,000 under $75,000"
4890,KY,6,177920,15408236,11300307,151143,203371,135730304481,2012.0,"$75,000 under $100,000"
4891,KY,7,237430,31675928,23232268,445606,768103,658380720037,2012.0,"$100,000 under $200,000"
4892,KY,8,55790,15844721,10252486,469083,1032756,1535396658465,2012.0,"$200,000 under $500,000"
4893,KY,9,8240,5511843,2913207,259763,665358,1147922215818,2012.0,"$500,000 under $1,000,000"
4894,KY,10,3420,9321226,2229671,744129,2837006,2827496160983,2012.0,"$1,000,000 or more"
4895,LA,0,2082460,118825924,83876021,2558127,5072163,72254502704610,2012.0,No AGI Stub
4896,LA,1,85260,-3272752,337860,60216,142978,-859630-406683,2012.0,Under $1
4897,LA,2,287390,1396239,1035393,24304,8933,-2379786849,2012.0,"$1 under $10,000"
4898,LA,3,492290,8546248,5952690,56205,33875,-10838410318,2012.0,"$10,000 under $25,000"
4899,LA,4,500020,17931925,14245169,103435,80894,22817157727,2012.0,"$25,000 under $50,000"
4900,LA,5,254880,15616486,12087877,132479,129304,66240229756,2012.0,"$50,000 under $75,000"
4901,LA,6,154310,13370578,10043486,140830,161617,110428227414,2012.0,"$75,000 under $100,000"
4902,LA,7,235180,31851613,24295292,423763,639283,629971649353,2012.0,"$100,000 under $200,000"
4903,LA,8,60460,17031074,10872308,457742,958954,1719092773632,2012.0,"$200,000 under $500,000"
4904,LA,9,8870,5955554,2717289,251503,637178,1554554332497,2012.0,"$500,000 under $1,000,000"
4905,LA,10,3800,10398959,2288657,907650,2279147,4016613243747,2012.0,"$1,000,000 or more"
4906,ME,0,714510,46892653,30973117,1132036,3319169,22143871678841,2012.0,No AGI Stub
4907,ME,1,21940,-586961,80463,16706,53698,-228000-69115,2012.0,Under $1
4908,ME,2,83890,408734,284314,13321,2976,-791932800,2012.0,"$1 under $10,000"
4909,ME,3,121730,2134350,1341333,32905,21476,-2790161905,2012.0,"$10,000 under $25,000"
4910,ME,4,190660,6957376,5199738,65597,61713,14949275099,2012.0,"$25,000 under $50,000"
4911,ME,5,107000,6575817,4801516,84078,99545,33815219027,2012.0,"$50,000 under $75,000"
4912,ME,6,67170,5816312,4148391,84799,118593,56494184352,2012.0,"$75,000 under $100,000"
4913,ME,7,93330,12511544,8939315,249358,451008,269387412119,2012.0,"$100,000 under $200,000"
4914,ME,8,23810,6796750,4133468,257435,667619,609656302896,2012.0,"$200,000 under $500,000"
4915,ME,9,3540,2362110,1187921,115982,376321,43270293295,2012.0,"$500,000 under $1,000,000"
4916,ME,10,1460,3916621,856658,211855,1466220,103609366463,2012.0,"$1,000,000 or more"
4917,MD,0,3135300,263800796,184561190,5246579,16915269,139183076559434,2012.0,No AGI Stub
4918,MD,1,80040,-3348477,445454,81704,257013,-1439265-350814,2012.0,Under $1
4919,MD,2,373380,1747002,1236233,40112,15976,-28229240525,2012.0,"$1 under $10,000"
4920,MD,3,490210,8510917,5643390,85027,51181,-18509719001,2012.0,"$10,000 under $25,000"
4921,MD,4,677830,24810617,19498172,165908,137659,38221612360,2012.0,"$25,000 under $50,000"
4922,MD,5,440200,27140970,21305419,229238,204143,107163422930,2012.0,"$50,000 under $75,000"
4923,MD,6,299780,26018724,19758206,276031,275492,126528380951,2012.0,"$75,000 under $100,000"
4924,MD,7,539270,74706724,57191368,1050793,1373083,7783971330016,2012.0,"$100,000 under $200,000"
4925,MD,8,200300,56051148,41307774,1323655,2736158,25223751925066,2012.0,"$200,000 under $500,000"
4926,MD,9,23720,15850820,9315279,598289,1687359,2755691694603,2012.0,"$500,000 under $1,000,000"
4927,MD,10,10590,32312351,8859895,1395822,10177205,9075935584796,2012.0,"$1,000,000 or more"
4928,MA,0,3646160,371401783,243580451,9617323,41435950,2067203011485516,2012.0,No AGI Stub
4929,MA,1,82020,-4067496,477812,99051,367518,-1626727-265291,2012.0,Under $1
4930,MA,2,391200,1874334,1306611,65379,15227,-38785139263,2012.0,"$1 under $10,000"
4931,MA,3,552810,9596045,5558445,139527,93485,-26209611053,2012.0,"$10,000 under $25,000"
4932,MA,4,790730,29132078,21240118,267265,224825,431541005572,2012.0,"$25,000 under $50,000"
4933,MA,5,534810,32966146,24711855,360442,351369,127789902577,2012.0,"$50,000 under $75,000"
4934,MA,6,349210,30241884,22163298,404112,460694,192978801655,2012.0,"$75,000 under $100,000"
4935,MA,7,606940,84260850,63534110,1403298,2157410,9782212471072,2012.0,"$100,000 under $200,000"
4936,MA,8,269580,78192079,58596146,2023068,4890801,30473943106294,2012.0,"$200,000 under $500,000"
4937,MA,9,46050,30907856,19783646,1184175,3804723,34175061310404,2012.0,"$500,000 under $1,000,000"
4938,MA,10,22840,78298007,26208410,3671006,29069898,145567091402917,2012.0,"$1,000,000 or more"
4939,MI,0,5031270,334826970,218800635,6917767,19649278,195208197996107,2012.0,No AGI Stub
4940,MI,1,137360,-4837321,568599,96402,293734,-2005631-386617,2012.0,Under $1
4941,MI,2,698760,3240864,1961527,78784,11761,-48192148325,2012.0,"$1 under $10,000"
4942,MI,3,964790,16916205,9346134,184371,105446,-24619692335,2012.0,"$10,000 under $25,000"
4943,MI,4,1216410,43991502,30932923,337248,277187,93385961366,2012.0,"$25,000 under $50,000"
4944,MI,5,687660,42353757,30349303,416185,422856,219403826963,2012.0,"$50,000 under $75,000"
4945,MI,6,448290,38853281,27624558,447514,537840,283874760979,2012.0,"$75,000 under $100,000"
4946,MI,7,666220,89826661,65906163,1294264,2092577,14651971983553,2012.0,"$100,000 under $200,000"
4947,MI,8,175470,49486095,33950792,1299401,2969782,36012501788415,2012.0,"$200,000 under $500,000"
4948,MI,9,24770,16621024,9211210,658792,1834634,3290615617007,2012.0,"$500,000 under $1,000,000"
4949,MI,10,11540,38374902,8949426,2104806,11103461,12645537603781,2012.0,"$1,000,000 or more"
4950,MN,0,2890450,230020286,158544274,5145954,14304474,143965125582057,2012.0,No AGI Stub
4951,MN,1,69970,-3449860,410668,63387,323113,-1250178-190696,2012.0,Under $1
4952,MN,2,337120,1624033,1276006,48379,19920,-2729187609,2012.0,"$1 under $10,000"
4953,MN,3,431080,7461503,4898009,116174,78887,-12528403549,2012.0,"$10,000 under $25,000"
4954,MN,4,667350,24693234,18698007,211314,200171,59995691526,2012.0,"$25,000 under $50,000"
4955,MN,5,440290,27085512,20331327,280360,311494,159538624232,2012.0,"$50,000 under $75,000"
4956,MN,6,291180,25266321,18339149,300081,389115,233040583879,2012.0,"$75,000 under $100,000"
4957,MN,7,479770,65265596,49201087,922378,1597121,13405271479687,2012.0,"$100,000 under $200,000"
4958,MN,8,143510,40718395,28973949,993286,2413010,31355841225218,2012.0,"$200,000 under $500,000"
4959,MN,9,21120,14221792,8349025,510813,1432550,2653343368013,2012.0,"$500,000 under $1,000,000"
4960,MN,10,9070,27133760,8067047,1699782,7539093,8104482309040,2012.0,"$1,000,000 or more"
4961,MS,0,1328290,67733850,47805933,978928,2539279,35446021711123,2012.0,No AGI Stub
4962,MS,1,59030,-1399877,162050,21202,66100,-357782-198514,2012.0,Under $1
4963,MS,2,180950,906439,696695,10431,5583,-859765474,2012.0,"$1 under $10,000"
4964,MS,3,328190,5715339,4193165,25606,19268,-157324684,2012.0,"$10,000 under $25,000"
4965,MS,4,343950,12253162,10025783,47535,43741,20014134774,2012.0,"$25,000 under $50,000"
4966,MS,5,159500,9778432,7452070,60194,69711,42753155734,2012.0,"$50,000 under $75,000"
4967,MS,6,94830,8209714,6029628,65741,85725,60725159381,2012.0,"$75,000 under $100,000"
4968,MS,7,127900,17091133,12288393,197761,325700,379081407685,2012.0,"$100,000 under $200,000"
4969,MS,8,28200,7916325,4784016,195858,451608,891932408709,2012.0,"$200,000 under $500,000"
4970,MS,9,4080,2729806,1275040,101139,301068,711620152612,2012.0,"$500,000 under $1,000,000"
4971,MS,10,1660,4533377,899093,253461,1170775,1805013100584,2012.0,"$1,000,000 or more"
4972,MO,0,3009120,195986001,133631446,6361337,10621746,126817005152512,2012.0,No AGI Stub
4973,MO,1,106020,-3716258,403530,66096,289285,-1158434-321639,2012.0,Under $1
4974,MO,2,411820,1959615,1465856,49736,21444,-23366131390,2012.0,"$1 under $10,000"
4975,MO,3,570820,9898408,7063659,116862,87406,-1305567522,2012.0,"$10,000 under $25,000"
4976,MO,4,733480,26617569,21079560,216261,201317,57891712362,2012.0,"$25,000 under $50,000"
4977,MO,5,420010,25837578,19491662,276777,308043,137811596384,2012.0,"$50,000 under $75,000"
4978,MO,6,267720,23190890,16988332,294745,374604,185667501882,2012.0,"$75,000 under $100,000"
4979,MO,7,379100,50985196,37639028,817819,1340012,9505711200667,2012.0,"$100,000 under $200,000"
4980,MO,8,98770,28039233,18775636,845602,1753965,23083681074707,2012.0,"$200,000 under $500,000"
4981,MO,9,14530,9763186,5322360,418980,1083964,2014133352556,2012.0,"$500,000 under $1,000,000"
4982,MO,10,6830,23410584,5401823,3258459,5161706,8210364336681,2012.0,"$1,000,000 or more"
4983,MT,0,551690,37127874,22346381,1068579,3722012,34389321029804,2012.0,No AGI Stub
4984,MT,1,20010,-1069779,94400,18883,98157,-263550-61536,2012.0,Under $1
4985,MT,2,73060,352584,262901,19605,8090,-456819329,2012.0,"$1 under $10,000"
4986,MT,3,99630,1730334,1181268,47889,29499,164999224,2012.0,"$10,000 under $25,000"
4987,MT,4,133700,4853933,3620656,57103,69018,29440184084,2012.0,"$25,000 under $50,000"
4988,MT,5,77890,4794475,3342861,67290,105551,65656164422,2012.0,"$50,000 under $75,000"
4989,MT,6,50830,4408575,2971180,70286,119690,90864123442,2012.0,"$75,000 under $100,000"
4990,MT,7,72850,9751041,6453170,191782,461413,424502297852,2012.0,"$100,000 under $200,000"
4991,MT,8,18970,5461359,2766416,188946,685115,866166205723,2012.0,"$200,000 under $500,000"
4992,MT,9,3250,2179897,834743,83676,429005,61825863585,2012.0,"$500,000 under $1,000,000"
4993,MT,10,1500,4665455,818786,323119,1716474,1610515-66321,2012.0,"$1,000,000 or more"
4994,NE,0,948280,66832556,45768327,1850257,4834917,46676621471178,2012.0,No AGI Stub
4995,NE,1,27430,-1786024,173672,22430,121985,-512545-63324,2012.0,Under $1
4996,NE,2,113540,570493,459755,14390,11410,-805934513,2012.0,"$1 under $10,000"
4997,NE,3,158600,2743959,2024504,35832,34876,-2442150619,2012.0,"$10,000 under $25,000"
4998,NE,4,233550,8595013,7063050,63555,86638,26922215002,2012.0,"$25,000 under $50,000"
4999,NE,5,140770,8645259,6709303,83743,124227,70167188239,2012.0,"$50,000 under $75,000"
5000,NE,6,92750,8053117,6055075,87577,148831,101265164784,2012.0,"$75,000 under $100,000"
5001,NE,7,139580,18755917,13921644,258319,541821,525518351937,2012.0,"$100,000 under $200,000"
5002,NE,8,34500,9772958,6110036,268196,706969,1135879263738,2012.0,"$200,000 under $500,000"
5003,NE,9,5240,3511366,1749391,157099,447886,79894195656,2012.0,"$500,000 under $1,000,000"
5004,NE,10,2330,7970498,1501897,859116,2610274,253201670014,2012.0,"$1,000,000 or more"
5005,NV,0,1598330,117506294,68699693,3476308,16591947,79530312507159,2012.0,No AGI Stub
5006,NV,1,59100,-5193089,293676,135661,617642,-1956192-393657,2012.0,Under $1
5007,NV,2,183940,908587,663721,19993,5176,-2290470694,2012.0,"$1 under $10,000"
5008,NV,3,312010,5480759,3725914,43075,24966,-15026289980,2012.0,"$10,000 under $25,000"
5009,NV,4,430340,15583807,11592631,80864,75033,30095326594,2012.0,"$25,000 under $50,000"
5010,NV,5,220220,13520332,9931699,103655,120318,69768283553,2012.0,"$50,000 under $75,000"
5011,NV,6,133400,11542320,8166663,112469,157057,106223219853,2012.0,"$75,000 under $100,000"
5012,NV,7,189340,25611332,17723276,357321,726619,512516582447,2012.0,"$100,000 under $200,000"
5013,NV,8,54140,15472095,9144557,469438,1418985,1213405561472,2012.0,"$200,000 under $500,000"
5014,NV,9,9400,6382907,2790833,310067,1118426,1233629234878,2012.0,"$500,000 under $1,000,000"
5015,NV,10,6430,28197244,4666723,1843765,12327725,6781517331345,2012.0,"$1,000,000 or more"
5016,NH,0,744780,64702824,43661532,1528193,5972867,20742012628722,2012.0,No AGI Stub
5017,NH,1,17320,-651206,89062,15020,30329,-195955-97278,2012.0,Under $1
5018,NH,2,80860,395648,294018,13555,3181,-289924130,2012.0,"$1 under $10,000"
5019,NH,3,104150,1808944,1172638,31489,18802,-3094119362,2012.0,"$10,000 under $25,000"
5020,NH,4,168220,6221374,4784206,61520,49813,8116224766,2012.0,"$25,000 under $50,000"
5021,NH,5,112230,6913233,5190563,83228,80086,21375231859,2012.0,"$50,000 under $75,000"
5022,NH,6,76540,6647422,4843799,92626,109147,34236233637,2012.0,"$75,000 under $100,000"
5023,NH,7,133160,18269580,13669469,306838,488043,181820657607,2012.0,"$100,000 under $200,000"
5024,NH,8,43690,12387529,8717964,366875,885992,450724679734,2012.0,"$200,000 under $500,000"
5025,NH,9,5960,3976113,2311479,179534,571161,426917229999,2012.0,"$500,000 under $1,000,000"
5026,NH,10,2650,8734187,2588334,377508,3736313,1152961324906,2012.0,"$1,000,000 or more"
5027,NJ,0,4701870,430110489,302406093,10002297,27848213,2153792113540140,2012.0,No AGI Stub
5028,NJ,1,117800,-7278068,738665,131258,474140,-2476056-384357,2012.0,Under $1
5029,NJ,2,564480,2671896,1754607,87261,27048,-44674377864,2012.0,"$1 under $10,000"
5030,NJ,3,758260,13177367,8146314,185166,107070,-130711072502,2012.0,"$10,000 under $25,000"
5031,NJ,4,998670,36476045,27003727,343528,256910,922001221573,2012.0,"$25,000 under $50,000"
5032,NJ,5,646540,39839162,29990919,468786,383422,189907989058,2012.0,"$50,000 under $75,000"
5033,NJ,6,431710,37430131,27408725,535412,501782,254424872474,2012.0,"$75,000 under $100,000"
5034,NJ,7,768720,106684658,80493645,1759705,2296512,13319662769920,2012.0,"$100,000 under $200,000"
5035,NJ,8,336700,97459840,74785974,2197121,4620968,41238753691042,2012.0,"$200,000 under $500,000"
5036,NJ,9,55060,36960332,25091920,1164747,3230166,45568661556484,2012.0,"$500,000 under $1,000,000"
5037,NJ,10,23950,66689126,26991597,3129313,15950195,135224841373580,2012.0,"$1,000,000 or more"
5038,NM,0,995280,56128535,36593364,1229711,3854989,19820131409655,2012.0,No AGI Stub
5039,NM,1,44290,-1159228,121854,20735,99408,-376130-118962,2012.0,Under $1
5040,NM,2,143200,658291,475913,14152,3552,-1091649150,2012.0,"$1 under $10,000"
5041,NM,3,206760,3611713,2536429,33337,20027,-6706199528,2012.0,"$10,000 under $25,000"
5042,NM,4,252820,9110455,6969829,57742,51844,12876205936,2012.0,"$25,000 under $50,000"
5043,NM,5,128390,7868903,5721776,73615,78735,31075148762,2012.0,"$50,000 under $75,000"
5044,NM,6,77590,6713653,4654331,81280,99264,44110124683,2012.0,"$75,000 under $100,000"
5045,NM,7,109670,14783238,10005272,252579,413865,231557335654,2012.0,"$100,000 under $200,000"
5046,NM,8,27820,7751087,4534591,245750,625231,555278297702,2012.0,"$200,000 under $500,000"
5047,NM,9,3340,2233943,927232,111151,373791,466055100910,2012.0,"$500,000 under $1,000,000"
5048,NM,10,1400,4556480,646137,339370,2089272,103481466292,2012.0,"$1,000,000 or more"
5049,NY,0,10159910,875266840,567809752,26262249,94946008,4611619124538124,2012.0,No AGI Stub
5050,NY,1,299260,-25961962,1752433,641329,2772431,-10288465-830778,2012.0,Under $1
5051,NY,2,1311640,6287421,3568423,177333,65803,-1523631021382,2012.0,"$1 under $10,000"
5052,NY,3,1828770,31852422,18070307,378067,246959,-1143942778185,2012.0,"$10,000 under $25,000"
5053,NY,4,2378160,86523613,64038058,683631,591893,728372643366,2012.0,"$25,000 under $50,000"
5054,NY,5,1420900,87356803,67527878,891462,859290,2659991737046,2012.0,"$50,000 under $75,000"
5055,NY,6,886460,76795964,57148193,988413,1056886,4061141447342,2012.0,"$75,000 under $100,000"
5056,NY,7,1391300,190179324,141592961,3142371,4330122,23283794203074,2012.0,"$100,000 under $200,000"
5057,NY,8,499350,143841372,104586663,3935003,8031105,69795715373984,2012.0,"$200,000 under $500,000"
5058,NY,9,89710,60924556,38898001,2418611,6388476,78566092578605,2012.0,"$500,000 under $1,000,000"
5059,NY,10,54370,217467327,70626835,13006029,70603043,387619043585918,2012.0,"$1,000,000 or more"
5060,NC,0,5077390,341284701,236299908,7637022,21763184,195069489584768,2012.0,No AGI Stub
5061,NC,1,169050,-4521997,658143,93739,349243,-1758801-530361,2012.0,Under $1
5062,NC,2,673220,3339918,2511187,75109,24544,-46093309101,2012.0,"$1 under $10,000"
5063,NC,3,1006850,17443302,12210631,178964,109864,-171901425452,2012.0,"$10,000 under $25,000"
